event_id,ticker,date,title,format,call_time_gmt,timing,n_sentences,mgmt_tone,remarks_tone,answers_tone,analyst_tone,mgmt_pct_negative,tone_change,ret_1d,abn_1d,ret_5d,abn_5d,ret_10d,abn_10d
89,CSCO,2019-02-13,Q2 2019 Cisco Systems Inc Earnings Call,full,21.5,after close,368,0.3129625012686311,0.4550174093780528,0.2242762879185502,0.14660971154886726,0.047619047619047616,-0.042775428047632236,0.018947257829911468,0.018061816369555395,0.04021049392176246,0.034910215685320045,0.0898947378479007,0.07478096958154357
90,CSCO,2019-05-15,Q3 2019 Cisco Systems Inc Earnings Call,full,20.5,after close,401,0.261986332771815,0.478189875510194,0.1466084806373916,0.0486175250262022,0.0438871473354232,-0.05097616849681613,0.06655231450081023,0.05684911219058697,0.06197564507736297,0.0710920720051782,0.021548448045570323,0.05407527125755529
88,CSCO,2019-08-14,Q4 2019 Cisco Systems Inc Earnings Call,full,20.5,after close,370,0.27871250337129144,0.4778607558553754,0.14519265227400782,-0.023022415582090616,0.09183673469387756,0.016726170599476453,-0.08614898484164302,-0.0852074000010663,-0.03635646879191223,-0.06803538860208014,-0.07389842315462514,-0.08456739443938788
91,CSCO,2019-11-13,Q1 2020 Cisco Systems Inc Earnings Call,full,21.5,after close,323,0.24851284266675494,0.40030462628609575,0.14063566311338693,-0.12677731075524992,0.10294117647058823,-0.030199660704536502,-0.07325625787521162,-0.07289313103846329,-0.06974816221534164,-0.07500993253841626,-0.06644642387960109,-0.09274652518509596
93,CSCO,2020-02-12,Q2 2020 Cisco Systems Inc Earnings Call,full,21.5,after close,344,0.2350592546553599,0.31723882114551594,0.18816582970899967,-0.004761398981579326,0.1223021582733813,-0.01345358801139504,-0.05227323202511802,-0.05083478954169218,-0.06168645703273756,-0.06425790150714272,-0.19807732196052164,-0.07886240675941225
94,CSCO,2020-05-13,Q3 2020 Cisco Systems Inc Earnings Call,full,20.5,after close,392,0.25093251245842507,0.3141312658813574,0.20541631180667583,-0.16295920078021783,0.09939759036144578,0.01587325780306517,0.045291946177470566,0.03620379761337045,0.08319419258853777,0.025358186338944266,0.08700831798012043,0.029938407727755356
92,CSCO,2020-08-12,Q4 2020 Cisco Systems Inc Earnings Call,full,20.5,after close,379,0.27230913080478153,0.2962074801638132,0.24734524994566562,0.045424196242900755,0.1059190031152648,0.021376618346356457,-0.11185025413098759,-0.11459808430513996,-0.1295218141173311,-0.14171004504473128,-0.12162158509861054,-0.18090283234060556
96,GOOGL,2016-02-01,Q4 2015 Alphabet Inc Earnings Call,full,21.5,after close,410,0.35734869471861647,0.3138609724490186,0.4341317043508752,0.1154687779323597,0.0480225988700565,,0.013155614173991914,0.035539085493633826,-0.08642013216860722,-0.013564471588201732,-0.0689310736294596,-0.029018652907688902
95,GOOGL,2016-04-21,Q1 2016 Alphabet Inc Earnings Call,full,20.5,after close,426,0.31488386403329466,0.3172296184720235,0.3120488111226837,0.0674861609498321,0.06666666666666667,-0.04246483068532181,-0.054140999999999995,-0.0461221892497764,-0.09607692564102566,-0.0676492626510663,-0.08370509999999998,-0.037444409474677864
97,GOOGL,2016-07-28,Q2 2016 Alphabet Inc Earnings Call,full,20.5,after close,436,0.3256502560591577,0.337316236683234,0.307751765238657,0.10523750259766751,0.032432432432432434,0.010766392025863047,0.033296770997841785,0.03190978151820478,0.04101375207958413,0.03882751274524643,0.05531179294184385,0.04106926973421743
98,GOOGL,2016-10-27,Q3 2016 Alphabet Inc Earnings Call,full,20.5,after close,374,0.37737807531646833,0.40269550077084987,0.3315448050973295,0.09872177256814514,0.024539877300613498,0.051727819257310625,0.002703887031128893,0.0076636770478746286,-0.04301703680480673,-0.012809797785900523,-0.045341651787116355,-0.04396694876841811
100,GOOGL,2017-01-26,Q4 2016 Alphabet Inc Earnings Call,full,21.5,after close,432,0.36960405873055047,0.4179205850180652,0.29664286131651807,0.13225950793652186,0.016042780748663103,-0.0077740165859178645,-0.013944259234620504,-0.014934432637717987,-0.04518188394552691,-0.04182567239977486,-0.031412614796438976,-0.042022356331223976
99,GOOGL,2017-04-27,Q1 2017 Alphabet Inc Earnings Call,full,20.5,after close,465,0.3629845256294737,0.40356688196454377,0.3194430391449714,0.10129433556862955,0.017587939698492462,-0.006619533101076769,0.037108518717785755,0.03732840484873978,0.07098623447234531,0.06662184943009009,0.07229876700103466,0.06121913641225407
101,GOOGL,2017-07-24,Q2 2017 Alphabet Inc Earnings Call,full,21.0,after close,386,0.3707128896223221,0.3749604067556002,0.3654176515961687,0.15189267729161954,0.02967359050445104,0.007728363992848375,-0.029329535974455867,-0.029541656281793616,-0.05289939808856847,-0.043120611722562985,-0.05264897487283304,-0.04843109308392568
102,GOOGL,2017-10-26,Q3 2017 Alphabet Inc Earnings Call,full,20.5,after close,434,0.38335204643694915,0.42287339689461767,0.3427328806887898,0.09672928273515857,0.0136986301369863,0.012639156814627073,0.04261570446880936,0.020578978221089006,0.05199611555539918,0.027872969476226528,0.0567872233416542,0.027309327302835973
104,GOOGL,2018-02-01,Q4 2017 Alphabet Inc Earnings Call,full,21.5,after close,443,0.38556189268475716,0.45785138236481676,0.3060030688469262,0.11513263401366881,0.02127659574468085,0.0022098462478080116,-0.05280174747184674,-0.033181869666429,-0.14715760035491032,-0.06474340372909493,-0.07636319162852467,-0.05883920804356835
103,GOOGL,2018-04-23,Q1 2018 Alphabet Inc Earnings Call,full,20.5,after close,416,0.3929685214878356,0.43142326777869183,0.3473482945216646,0.10761819998151623,0.02556818181818182,0.007406628803078463,-0.047652788843915994,-0.03064383921381708,-0.051433716360818615,-0.042690053209130885,-0.013363720966968362,-0.03252735213184832
105,GOOGL,2018-07-23,Q2 2018 Alphabet Inc Earnings Call,full,20.5,after close,441,0.371506918909233,0.3965773098521255,0.3477156295450594,0.10782978911805204,0.034031413612565446,-0.021461602578602634,0.03893478447564003,0.03907506950760142,0.01572257555739065,0.042740380473681894,0.022023157720891806,0.019752008271299415
106,GOOGL,2018-10-25,Q3 2018 Alphabet Inc Earnings Call,full,20.5,after close,454,0.33830725789489946,0.36858660110189573,0.30864902942035444,0.06729323614854366,0.031088082901554404,-0.033199661014333526,-0.017977660735635892,0.0026731816987866086,-0.01595700082688134,-0.03176935956762417,-0.00811892213235288,-0.03716103325735787
108,GOOGL,2019-02-04,Q4 2018 Alphabet Inc Earnings Call,full,21.5,after close,416,0.4118418710194637,0.4279506608232936,0.3926352370225896,0.038509683884881636,0.03508771929824561,0.07353461312456422,0.009155219460996289,0.0017323216325384472,-0.034430838328610935,-0.029035816758181343,-0.013062705599377056,-0.03201190223675243
107,GOOGL,2019-04-29,Q1 2019 Alphabet Inc Earnings Call,full,20.5,after close,366,0.31450791731171435,0.35511335872157274,0.26269052566182033,0.057213888213527006,0.06229508196721312,-0.09733395370774933,-0.07501928226812593,-0.06687652539290656,-0.07926245477847582,-0.07453802851028835,-0.12313685467806346,-0.0600592347979636
109,GOOGL,2019-07-25,Q2 2019 Alphabet Inc Earnings Call,full,20.5,after close,418,0.343526816850843,0.3852810669564516,0.2964259859390284,0.1377690552153449,0.03151862464183381,0.029018899539128673,0.09620229561062676,0.08507533360448871,0.06676417058919126,0.08223049367517643,0.06184305830302694,0.0860439339504312
110,GOOGL,2019-10-28,Q3 2019 Alphabet Inc Earnings Call,full,21.0,after close,372,0.3500478619715505,0.3602013888179198,0.3383747596787859,0.08017052761611662,0.04746835443037975,0.006521045120707503,-0.02197081912785026,-0.016068743384435424,0.0004887624398945967,-0.012387779327136972,0.007215045341510962,-0.009394395111022691
112,GOOGL,2020-02-03,Q4 2019 Alphabet Inc Earnings Call,full,22.0,after close,374,0.3972252834488281,0.41882177884555877,0.36733573381975293,0.062299523196232165,0.03691275167785235,0.047177421477277603,-0.025084272630529147,-0.046065717170423515,0.01757726859696107,-0.020703107751775418,0.024848216374178778,-0.024684837697960704
111,GOOGL,2020-04-28,Q1 2020 Alphabet Inc Earnings Call,full,20.5,after close,464,0.24105737435291957,0.24790962128078237,0.23413728339606804,0.12003950174127159,0.10344827586206896,-0.15616790909590855,0.0889104171078412,0.05324718472555867,0.09445968019506013,0.07106331006877786,0.11568331069798754,0.06981531594351553
113,GOOGL,2020-07-30,Q2 2020 Alphabet Inc Earnings Call,full,20.5,after close,382,0.2804134925255764,0.27066433080849617,0.29251815640248807,0.08105916543475662,0.08682634730538923,0.03935611817265683,-0.03277497881775826,-0.04764679531190397,-0.021724321267719393,-0.07086203380026546,-0.01411882126575148,-0.057063533011261436
115,INTC,2016-01-14,Q4 2015 Intel Corp Earnings Call,full,22.0,after close,355,0.1894814618432588,0.35038026796815835,0.11546801102580502,0.07085182099410939,0.1095890410958904,,-0.09102028487918479,-0.06359231564841561,-0.08582771598768868,-0.08066632400502338,-0.052535191931362135,-0.05230771522497002
114,INTC,2016-04-19,Q1 2016 Intel Corp Earnings Call,full,21.0,after close,415,0.1938646442778297,0.19718397684538594,0.19236372868206514,0.005859666153282663,0.11976047904191617,0.0043831824345708925,0.012658070021043688,0.011079267617792654,-0.006329141881986522,0.004206650702356707,-0.03924042317680132,-0.0033906195799332517
116,INTC,2016-07-20,Q2 2016 Intel Corp Earnings Call,full,21.5,after close,425,0.2283880134404343,0.37021784185983087,0.17071447325329378,0.13927268735024817,0.11504424778761062,0.034523369162604595,-0.03978714760072921,-0.03663773818926308,-0.024096622525784372,-0.03389634104357353,-0.03307317081102967,-0.046788498052485306
117,INTC,2016-10-18,Q3 2016 Intel Corp Earnings Call,full,21.0,after close,454,0.2474975862566539,0.4585943113855809,0.15641956372118945,0.08044321475682234,0.08732394366197183,0.01910957281621961,-0.059337758697774245,-0.05982791706959045,-0.07019864844725665,-0.07774274955958649,-0.08556283609353033,-0.0683503031624807
119,INTC,2017-01-26,Q4 2016 Intel Corp Earnings Call,full,22.0,after close,452,0.27542048038790623,0.37602226983290166,0.22572079157842642,-0.0031638176047376226,0.104,0.027922894131252318,0.011182311780882248,0.010192138377784765,-0.02342908715251757,-0.020072875606765517,-0.04917073667594851,-0.05978047821073351
118,INTC,2017-04-27,Q1 2017 Intel Corp Earnings Call,full,21.0,after close,337,0.348843854121001,0.47760845369581756,0.2471875912987774,0.03936312134162738,0.10294117647058823,0.07342337373309477,-0.03419739466363614,-0.03397750853268211,-0.008171852230318799,-0.012536237272574025,-0.03939371934819069,-0.05047334993697128
120,INTC,2017-07-27,Q2 2017 Intel Corp Earnings Call,full,21.0,after close,396,0.36525476646722493,0.47129707807907834,0.26545023789136285,0.11469739792642719,0.09393939393939393,0.016410912346223938,0.009722586065306515,0.010899261324022302,0.05129887462623994,0.0578562001503754,0.04121508081086156,0.06711838759556932
121,INTC,2017-10-26,Q3 2017 Intel Corp Earnings Call,full,21.0,after close,420,0.35587810763844,0.49839928283575263,0.2263134029136104,0.15342926807583324,0.06442577030812324,-0.009376658828784912,0.07376054889974526,0.05172382265202491,0.1390568803847234,0.11493373430555076,0.12634541766767815,0.09686752162885992
123,INTC,2018-01-25,Q4 2017 Intel Corp Earnings Call,full,22.0,after close,378,0.4100530350385205,0.5225770065712669,0.26800149650781924,-0.018336070575198885,0.06896551724137931,0.05417492740008045,0.1055187521687142,0.0927528879843591,0.0518763378825855,0.055290147929520916,-0.04988896207321836,0.03565769818708109
122,INTC,2018-04-26,Q1 2018 Intel Corp Earnings Call,full,21.0,after close,407,0.3798009306649984,0.5880127883492372,0.20884803698741292,-0.047633943086886996,0.06647398843930635,-0.03025210437352205,-0.006032196159930003,-0.006189476578816522,-0.014514678014380555,-0.010225923182701213,0.04236202720927662,0.002145297152319925
124,INTC,2018-07-26,Q2 2018 Intel Corp Earnings Call,full,21.0,after close,330,0.551477920120074,0.6234141588406442,0.4735469948394563,0.040015203133225444,0.04363636363636364,0.1716769894550756,-0.08588958694398341,-0.07127450534527513,-0.051380289709169746,-0.045077551629971624,-0.032880975063888984,-0.03792411061508716
125,INTC,2018-10-25,Q3 2018 Intel Corp Earnings Call,full,21.0,after close,336,0.44831101107643145,0.5892468186997576,0.2883838534896784,0.05675535539963416,0.07973421926910298,-0.10316690904364256,0.031144181125653647,0.05179502356007615,0.08824183073375735,0.07242947199301453,0.1125772498949762,0.0835351387699712
127,INTC,2019-01-24,Q4 2018 Intel Corp Earnings Call,full,22.0,after close,356,0.34803646738527105,0.43083968696868924,0.2581976801248304,-0.05973702115384308,0.12852664576802508,-0.1002745436911604,-0.05466222665339615,-0.06758375338910116,-0.05305457204626274,-0.08249988935184827,-0.004380046698898021,-0.034759823807245405
126,INTC,2019-04-25,Q1 2019 Intel Corp Earnings Call,full,21.0,after close,315,0.12267706833336654,0.10880136524314342,0.13914741509086717,-0.03238216568918332,0.2379182156133829,-0.2253593990519045,-0.08991493225184677,-0.09332924657376618,-0.1225482254974728,-0.11245912798108848,-0.18580958119588298,-0.16017852694951118
128,INTC,2019-07-25,Q2 2019 Intel Corp Earnings Call,full,21.0,after close,354,0.3048862329244156,0.3516208252542325,0.2351612363033177,-0.07497274832179149,0.1553398058252427,0.18220916459104902,-0.01092793062001951,-0.022054892626157563,-0.05099695690304207,-0.0355306338170569,-0.0895614264786776,-0.06536055083127335
129,INTC,2019-10-24,Q3 2019 Intel Corp Earnings Call,full,21.0,after close,352,0.34553695702300274,0.4050079992096136,0.28362189940406546,0.11536784921945245,0.11409395973154363,0.040650724098587165,0.08098792102295005,0.07398551278362464,0.08232810999155338,0.06931037812191843,0.11754706948544857,0.08716277816084528
131,INTC,2020-01-23,Q4 2019 Intel Corp Earnings Call,full,22.0,after close,367,0.4125275686562348,0.5403502896399887,0.2690530859193682,-0.004769374006851153,0.07692307692307693,0.06699061163323206,0.08133290320863873,0.09064643630117952,0.049747340306726784,0.060760474696253786,0.06475663214421057,0.04671140221159842
130,INTC,2020-04-23,Q1 2020 Intel Corp Earnings Call,full,21.0,after close,362,0.4184485649487439,0.41519223392593213,0.4222552617782281,-0.038449295330792665,0.08116883116883117,0.005920996292509084,0.003726363922284648,-0.012727272853370941,0.015921449902370544,-0.030554291585018767,0.007863086955522514,-0.04922042415428063
132,INTC,2020-07-23,Q2 2020 Intel Corp Earnings Call,full,21.0,after close,328,0.32344652021723524,0.35959222973439336,0.2754497583993695,-0.0698941777756607,0.13732394366197184,-0.09500204473150864,-0.16241725369917115,-0.15302653669015376,-0.20546357405879045,-0.21754507436585757,-0.1903996230465974,-0.2522124931752612
134,MSFT,2016-01-28,Q2 2016 Microsoft Corp Earnings Call,full,22.5,after close,456,0.2891509982249276,0.3339494768854069,0.22267583634163585,0.21004537100785634,0.09610389610389611,,0.05820228989779963,0.034399842239929646,-0.00115223830510236,-0.0017912636824382044,-0.04552422538941847,0.00769462365987772
133,MSFT,2016-04-21,Q3 2016 Microsoft Corp Earnings Call,full,21.5,after close,437,0.2651740888194916,0.32406718043760413,0.1686548553342517,0.08054570847174577,0.10789473684210527,-0.02397690940543601,-0.07171035046577467,-0.06369153971555108,-0.10541420331714868,-0.07698654032718932,-0.10469715097909837,-0.05843646045377626
135,MSFT,2016-07-19,Q4 2016 Microsoft Corp Earnings Call,full,21.5,after close,428,0.2807527982228574,0.32363542015800667,0.2059429687155533,0.11655425244512466,0.09840425531914894,0.015578709403365809,0.05311732199200714,0.04248266692183855,0.06912781077003771,0.054498288656224636,0.06573745008533605,0.04561187141551892
136,MSFT,2016-10-20,Q1 2017 Microsoft Corp Earnings Call,full,21.5,after close,391,0.2808639122030942,0.34113038890918185,0.17901823838970574,0.24079608472741462,0.10086455331412104,0.00011111398023677665,0.042096012946869044,0.03912570987173747,0.049781579576766655,0.05471494495015672,0.034235739909881824,0.06922732095517647
138,MSFT,2017-01-26,Q2 2017 Microsoft Corp Earnings Call,full,22.5,after close,458,0.30143126411809,0.3704279938424549,0.21092378924436428,0.12404961849634465,0.08396946564885496,0.020567351914995813,0.02349465071850676,0.022504477315409277,-0.017115261006625526,-0.013759049460873474,-0.003267423257314328,-0.013877164792099328
137,MSFT,2017-04-27,Q3 2017 Microsoft Corp Earnings Call,full,21.5,after close,463,0.26061230453208495,0.3295833787609202,0.18051686349214727,0.10704393877235592,0.06716417910447761,-0.040818959586005066,0.0027830698874125037,0.0030029560183665316,0.007909619430588322,0.003545234388333096,0.0027830698874125037,-0.008296560701368083
139,MSFT,2017-07-20,Q4 2017 Microsoft Corp Earnings Call,full,21.5,after close,402,0.3298293099424758,0.36093326811228066,0.2822972048519993,0.23934972873174173,0.07799442896935933,0.06921700541039083,-0.005793531949638386,-0.005441419273581993,-0.014281780325174687,-0.013059548869775561,-0.027890047988450073,-0.02011850557843442
140,MSFT,2017-10-26,Q1 2018 Microsoft Corp Earnings Call,full,21.5,after close,393,0.3800836040074347,0.44427461013282565,0.2754760384697605,0.1641859016626289,0.04788732394366197,0.050254294064958904,0.06411896336630973,0.04208223711858938,0.067166311346335,0.04304316526716234,0.06767404333788263,0.0381961472990644
142,MSFT,2018-01-31,Q2 2018 Microsoft Corp Earnings Call,full,22.5,after close,413,0.34013233916745794,0.3869188009752488,0.2726579860841133,0.0900412447474621,0.06963788300835655,-0.03995126483997674,-0.007893840291925969,-0.004437025044615517,-0.05683608599812606,-0.008330254373387636,-0.03971588807581583,-0.0035746769111330012
141,MSFT,2018-04-26,Q3 2018 Microsoft Corp Earnings Call,full,21.5,after close,427,0.423940812475319,0.5623489431532219,0.2633873808889517,0.2668546235987118,0.026455026455026454,0.08380847330786106,0.01655003098695218,0.01639275056806566,-0.002015681926053503,0.002273072905625839,0.038722598099719674,-0.0014941319572370215
143,MSFT,2018-07-19,Q4 2018 Microsoft Corp Earnings Call,full,21.5,after close,342,0.46518702221672154,0.5804527269808647,0.2642953653420721,0.18730074215542386,0.05555555555555555,0.04124620974140253,0.017911671739138324,0.018563354118993125,0.049999906655870285,0.046564847083734096,0.030363907078674535,0.03325323586650619
144,MSFT,2018-10-24,Q1 2019 Microsoft Corp Earnings Call,full,21.5,after close,343,0.42935582067440053,0.4679610056070877,0.34490697863414727,0.16724336796717063,0.049019607843137254,-0.035831201542321,0.058444088157045604,0.028910023544145513,0.04388182212501368,0.016097791580469867,0.09421410542086384,0.02917132443299142
146,MSFT,2019-01-30,Q2 2019 Microsoft Corp Earnings Call,full,22.5,after close,360,0.31663224170237636,0.4008125682851594,0.18222667825087405,0.02530348450675899,0.08737864077669903,-0.11272357897202417,-0.018330539014046465,-0.03206561574000033,-0.003290165531327216,-0.030047448606683624,0.004042011613740293,-0.028993928738197283
145,MSFT,2019-04-24,Q3 2019 Microsoft Corp Earnings Call,full,21.5,after close,364,0.38317230245014894,0.46285299989344775,0.26554841574813637,0.267739687831356,0.05448717948717949,0.06654006074777258,0.03311741020717074,0.031059845419979748,0.02295812664998942,0.029421909157357984,0.003999738272365105,0.02358622935090471
147,MSFT,2019-07-18,Q4 2019 Microsoft Corp Earnings Call,full,21.5,after close,374,0.3706538148157205,0.4039635524983096,0.3139143463902933,0.10623400908979502,0.05642633228840126,-0.012518487634428421,0.001465990654027749,0.00886799160293783,0.02763526609545708,0.02382158401626877,0.012021528014325433,0.02373315266030629
148,MSFT,2019-10-23,Q1 2020 Microsoft Corp Earnings Call,full,21.5,after close,317,0.41236723939821657,0.4505074707204071,0.33926512936401804,0.1301769989769201,0.04285714285714286,0.04171342458249605,0.019673519746720602,0.011544028013196872,0.053701490819239917,0.031017353776863432,0.049693802705902845,0.013875161755450671
150,MSFT,2020-01-29,Q2 2020 Microsoft Corp Earnings Call,full,22.5,after close,347,0.35422456305034,0.42140869434970696,0.23930433845931762,0.0778343771388264,0.04854368932038835,-0.058142676347876565,0.028207661319213706,0.02564495279448553,0.07057854549443743,0.04540167220358238,0.09920265099076575,0.05059973768059689
149,MSFT,2020-04-29,Q3 2020 Microsoft Corp Earnings Call,full,21.5,after close,394,0.28440159634790485,0.3507637843265132,0.17509916908902062,0.1673075724940966,0.075,-0.06982296670243515,0.010032160744359864,0.012854479822610343,0.028800128971343097,0.03556650872614042,0.013075610917238967,0.01885707091150446
151,MSFT,2020-07-22,Q4 2020 Microsoft Corp Earnings Call,full,21.5,after close,366,0.35302622479650736,0.40312282960479634,0.24479865403143022,0.12957778314669285,0.07164179104477612,0.06862462844860251,-0.04349468670292578,-0.020637691348463494,-0.03631637502792151,-0.021073756566966417,0.005619847418117496,-0.02167951390049394
154,MU,2016-03-30,Q2 2016 Micron Technology Inc Earnings Call,full,20.5,after close,386,0.18732499019194818,0.2378788481919016,0.13914614565507977,0.05469870756527311,0.14432989690721648,,-0.000954198473282375,-0.001069217089038288,-0.000954198473282375,-0.011516349338824616,0.03816793893129766,0.022122502661486854
153,MU,2016-06-30,Q3 2016 Micron Technology Inc Earnings Call,full,20.5,after close,377,0.30268203596019055,0.32216591340071266,0.28374700013771126,0.040165208059257454,0.10357142857142858,0.11535704576824238,-0.0915697674418604,-0.09567905061013826,-0.08284883720930236,-0.10640812285908319,-0.04578488372093015,-0.08438340994937132
155,MU,2016-10-04,Q4 2016 Micron Technology Inc Earnings Call,full,20.5,after close,395,0.29605561709548867,0.3502003278934046,0.24119847589233695,0.1034325525436676,0.10457516339869281,-0.0066264188647018885,-0.0056178654841496645,-0.010601146682299945,-0.05280887937128531,-0.04470436684388368,-0.02191005741067731,-0.013247816236633958
152,MU,2016-12-21,Q1 2017 Micron Technology Inc Earnings Call,full,21.5,after close,372,0.369082782443502,0.5274581556165776,0.21874094269224914,0.2114802575353714,0.06691449814126393,0.07302716534801335,0.12682220602526728,0.13121050181405736,0.08211856171039855,0.0893086986096252,0.07094271137026253,0.061871978234034675
158,MU,2017-03-23,Q2 2017 Micron Technology Inc Earnings Call,full,20.5,after close,333,0.3695848456301815,0.5453425332809876,0.22445160355489474,0.08935643557418624,0.04564315352697095,0.0005020631866795022,0.07404613048908693,0.07214670079928442,0.09444654682457676,0.07783344025131944,0.0812241058263734,0.07069410944958632
157,MU,2017-06-29,Q3 2017 Micron Technology Inc Earnings Call,full,20.5,after close,381,0.42249008628966467,0.5325616780637453,0.31167975900032174,0.08027882860382883,0.06354515050167224,0.052905240659483155,-0.051159772836344874,-0.050520132201075874,-0.04035583223247008,-0.04177664645378887,0.010168478238591572,-0.01719326292500578
159,MU,2017-09-26,Q4 2017 Micron Technology Inc Earnings Call,full,20.5,after close,371,0.4559751873799037,0.5213515734773754,0.36897430434249917,0.11468259036294459,0.039603960396039604,0.033485101090239056,0.08513750731421887,0.07368017580330743,0.1811000292568754,0.15734673760047713,0.22820362785254522,0.19574521945267942
156,MU,2017-12-19,Q1 2018 Micron Technology Inc Earnings Call,full,21.5,after close,363,0.440392880279138,0.5672055609649748,0.3153538035189772,0.0841119006464753,0.03873239436619718,-0.015582307100765747,0.04024556616643937,0.040660586156721856,-0.034106412005457054,-0.030586770764609694,0.06593908594815834,0.0495602069667227
161,MU,2018-03-22,Q2 2018 Micron Technology Inc Earnings Call,full,20.5,after close,348,0.36812010596563316,0.4312557774828747,0.27910915923640744,0.0697141189938756,0.08163265306122448,-0.07227277431350482,-0.07993888594497234,-0.05565843115605473,-0.11507127002957462,-0.10066711378639537,-0.1775288417355343,-0.14242607353297565
162,MU,2018-09-20,Q4 2018 Micron Technology Inc Earnings Call,full,20.5,after close,383,0.4078019168227911,0.4538870970579973,0.355840102866317,0.10910107319553693,0.08832807570977919,0.03968181085715794,-0.02865824948636031,-0.02351763703469756,-0.023230546608108082,-0.024942036567193626,-0.04125056358552848,-0.022725905675815783
160,MU,2018-12-18,Q1 2019 Micron Technology Inc Earnings Call,full,21.5,after close,334,0.26377261036818106,0.21371235250015602,0.33203659837003335,-0.07968205522047356,0.21328671328671328,-0.14402930645461004,-0.07915569981953374,-0.05747497666462642,-0.09440052493695317,-0.060563064280583,-0.09117563496993142,-0.04394473883009764
165,MU,2019-03-20,Q2 2019 Micron Technology Inc Earnings Call,full,20.5,after close,357,0.2408962584895027,0.16423752949415157,0.3379973152169475,-0.04660085081031509,0.19281045751633988,-0.02287635187867837,0.09618741350143489,0.08195657253033928,-0.022427136246520485,-0.011353173012208728,0.09394470236868413,0.07239207823297322
164,MU,2019-06-25,Q3 2019 Micron Technology Inc Earnings Call,full,20.5,after close,392,0.217853189340134,0.21142864907107783,0.22575002008751552,0.0874040462076664,0.17757009345794392,-0.023043069149368683,0.13341496328029367,0.13021256683356075,0.2117502447980415,0.18329398726677804,0.3127295593635251,0.2724224781565858
166,MU,2019-09-26,Q4 2019 Micron Technology Inc Earnings Call,full,20.5,after close,374,0.20169073458149445,0.1884414165121753,0.2230774291028364,-0.1330186593168903,0.21686746987951808,-0.01616245475863956,-0.11090533378211243,-0.09956999257333421,-0.10576130064861311,-0.08603684625470465,-0.10946500450473273,-0.09951807991219863
163,MU,2019-12-18,Q1 2020 Micron Technology Inc Earnings Call,full,21.5,after close,381,0.3256639825095507,0.2687430672975068,0.406301945726613,0.11809224699954352,0.14733542319749215,0.12397324792805625,0.028091967796154416,0.021354174043352936,0.03902714858546097,0.016977404388151207,0.028091967796154416,0.006225749275524661
168,MU,2020-03-25,Q2 2020 Micron Technology Inc Earnings Call,full,20.5,after close,402,0.22996529941831814,0.247306477646457,0.2056163847829177,-0.027942490499174476,0.1794871794871795,-0.09569868309123256,0.053882376470588245,-0.002079630072021388,-0.06141178823529403,-0.05819960459887952,0.13623531764705876,0.0405457985782971
167,MU,2020-06-29,Q3 2020 Micron Technology Inc Earnings Call,full,20.5,after close,420,0.29026444763039355,0.3338830029081672,0.24145320720050395,0.0048820118681760505,0.1348314606741573,0.06029914821207541,0.04821969284965655,0.029522475095278944,-0.0012207934396420983,-0.048793418769326746,0.011393631275945948,-0.050832450226725445
170,NVDA,2016-02-17,Q4 2016 NVIDIA Corp Earnings Call,full,22.0,after close,604,0.2500322382415863,0.40668107271276877,0.2051050344465518,0.15893609486232252,0.029585798816568046,,0.08604490230106987,0.09630502664760532,0.15039748680566323,0.14851180291776944,0.19522834833329772,0.15787554294559136
171,NVDA,2016-05-12,Q1 2017 NVIDIA Corp Earnings Call,full,21.0,after close,453,0.22085903058449427,0.39267965076210837,0.1641947835046428,0.16016046515403268,0.024,-0.029173207657092054,0.15209426269236181,0.15624214803631398,0.22434618319386135,0.22958126130572265,0.2867172729123406,0.25200574990412683
169,NVDA,2016-08-11,Q2 2017 NVIDIA Corp Earnings Call,full,21.0,after close,546,0.21606259326872373,0.3573699890480687,0.18140955343182713,0.1909509027125628,0.010940919037199124,-0.004796437315770535,0.05594629077712332,0.055087474488361154,0.04020082280830284,0.03795348132329024,0.03255250995174608,0.035650916214396866
172,NVDA,2016-11-10,Q3 2017 NVIDIA Corp Earnings Call,full,22.0,after close,439,0.21714540377433877,0.3841603041150944,0.16300953952595593,0.2765101369301027,0.018229166666666668,0.0010828105056150394,0.2980671192373374,0.29263207487782394,0.36328734779944916,0.33925678131850123,0.3914856540265934,0.354985860577534
174,NVDA,2017-02-09,Q4 2017 NVIDIA Corp Earnings Call,full,22.0,after close,392,0.23057294827236488,0.35809051957864735,0.1790345965360757,0.16739404006776484,0.017804154302670624,0.013427544498026106,-0.023715486372044015,-0.027031166091045056,-0.07844981410396001,-0.09589803496998939,-0.12710054020903494,-0.1498697056583519
175,NVDA,2017-05-09,Q1 2018 NVIDIA Corp Earnings Call,full,21.0,after close,456,0.17808250461975567,0.3464076662591348,0.1229315984170922,0.11005883871007767,0.02570694087403599,-0.052490443652609214,0.17825910918413945,0.17686213712459486,0.32902653657228664,0.320974980389624,0.33256571235606036,0.3296051942586482
173,NVDA,2017-08-10,Q2 2018 NVIDIA Corp Earnings Call,full,21.0,after close,441,0.2607340555893636,0.3898618004875638,0.21874496371687188,0.19044551405034238,0.013192612137203167,0.08265155096960791,-0.05329613666557165,-0.05968036880377692,-0.019849491626459548,-0.020660195228939138,0.0036144720530948415,-0.005145556703349596
